Time_s,Gyro_X,Gyro_Y,Gyro_Z
102.683,2.012,4.249,4.327
102.703,1.484,2.712,3.481
102.723,5.082,4.448,0.709
102.743,3.323,2.052,-0.603
102.763,6.793,2.24,7.057
102.783,4.531,-0.583,5.137
102.803,6.506,-2.081,1.43
102.823,6.204,4.1,1.221
102.843,6.209,-0.14,4.079
102.863,1.445,-1.014,5.485
102.883,2.761,-1.386,2.704
102.903,5.418,-2.858,4.952
102.923,6.182,-5.222,7.17
102.943,3.942,-7.696,6.154
102.963,3.218,-5.182,5.009
102.983,4.295,-7.402,4.463
103.003,8.815,-6.532,2.385
103.023,3.976,-4.048,3.743
103.043,1.643,-8.802,6.222
103.063,2.544,-11.157,-0.071
103.083,7.075,-8.781,6.997
103.103,1.406,-6.302,4.501
103.123,4.308,-1.548,0.828
103.143,1.832,-1.85,1.025
103.163,3.103,0.948,3.701
103.183,0.34,-7.818,3.191
103.203,-3.586,-9.426,3.058
103.223,2.765,-4.193,2.717
103.243,-0.66,-4.117,5.179
103.263,-0.585,2.093,1.715
103.283,0.164,-5.737,3.136
103.303,0.664,-2.305,3.625
103.323,1.649,2.565,0.911
103.343,-2.064,0.831,-0.63
103.363,-3.202,-2.821,7.029
103.383,-0.769,-0.031,2.824
103.403,0.49,1.23,-1.756
103.423,-6.46,-1.669,0.036
103.443,-5.868,0.843,-1.627
103.463,-6.903,3.716,-0.5
103.483,-3.928,2.33,-1.542
103.503,-5.247,6.632,-8.49
103.523,-3.76,5.331,-7.14
103.543,-4.932,3.615,-3.066
103.563,-5.092,3.334,-2.413
103.583,-6.275,9.154,-5.519
103.603,-4.268,2.575,-6.202
103.623,-8.292,4.372,-7.706
103.643,-10.535,0.366,-9.757
103.663,0.183,6.918,-2.849
103.683,-3.915,2.397,-4.49
103.703,-0.596,6.078,-3.472
103.723,1.397,0.592,-0.989
103.743,-1.423,-3.185,-7.148
103.763,0.975,5.695,-5.898
103.783,3.018,2.008,-7.325
103.803,-5.362,4.641,-9.472
103.823,3.111,2.545,-5.325
103.843,4.365,-0.186,-1.926
103.863,4.272,-1.18,-6.957
103.883,5.867,-0.893,-3.797
103.903,2.31,-1.963,-7.125
103.923,1.98,-4.792,-5.744
103.943,3.685,-0.959,-2.821
103.963,0.774,-6.285,1.008
103.983,3.152,0.536,0.604
104.003,5.475,-3.724,-2.683
104.023,3.302,-7.901,-4.268
104.043,5.006,-5.399,-1.606
104.063,3.253,-3.676,-5.713
104.083,6.138,-6.386,0.757
104.103,6.695,-5.336,-1.439
104.123,5.604,-8.31,3.532
104.143,5.57,-11.314,1.683
104.163,1.912,-3.857,0.065
104.183,3.525,-6.551,3.142
104.203,9.023,-5.87,-2.139
104.223,6.128,-10.819,-2.689
104.243,4.862,-6.211,4.445
104.263,7.704,-5.182,1.629
104.283,4.014,-4.529,0.78
104.303,1.058,-4.212,5.455
104.323,2.801,-3.416,7.096
104.343,4.167,-0.622,1.535
104.363,-0.476,0.42,3.1
104.383,3.594,-1.64,6.632
104.403,-1.573,0.535,2.818
104.423,4.196,3.18,2.767
104.443,-0.023,2.586,0.927
104.463,-2.606,1.991,3.348
104.483,-0.251,-2.884,4.946
104.503,-3.562,1.796,0.477
104.523,-1.754,-0.698,2.876
104.543,-3.389,-0.587,6.918
104.563,-2.932,7.229,3.265
104.583,-8.513,0.975,8.108
104.603,-3.404,-1.152,5.093
104.623,-2.353,5.102,10.893
104.643,-3.715,8.376,2.63
104.663,-3.892,3.509,8.493
104.683,-8.947,3.947,4.407
104.703,-4.286,3.265,3.213
104.723,0.229,6.949,4.74
104.743,-3.529,2.176,0.945
104.763,-1.843,3.271,3.384
104.783,-2.633,0.092,3.547
104.803,-5.439,2.266,5.975
104.823,-3.491,4.034,4.818
104.843,-9.126,1.306,5.807
104.863,-4.141,4.693,0.636
104.883,-7.066,1.7,3.505
104.903,-3.393,2.57,-1.394
104.923,-5.767,-3.806,0.255
104.943,-2.343,-3.871,2.353
104.963,-2.769,-1.018,-1.652
104.983,4.599,-4.462,1.294
105.004,0.7,-1.874,-1.514
105.024,2.431,-2.396,-2.653
105.044,-5.243,-0.187,-1.806
105.064,0.232,-8.628,-3.458
105.084,-0.216,-7.551,-3.081
105.104,3.693,-3.334,-6.15
105.124,-0.504,-7.523,-2.392
105.144,-1.64,-0.976,-0.443
105.164,-4.144,-2.04,-7.792
105.184,4.583,-6.529,-0.671
105.204,-0.468,-1.693,-2.785
105.224,4.947,-3.428,-5.364
105.244,2.518,-1.2,-6.913
105.264,4.481,-7.317,-1.625
105.284,-0.016,-6.158,-6.098
105.304,4.918,-5.247,-0.878
105.324,5.718,-4.421,-3.873
105.344,1.257,-2.335,-4.332
105.364,7.37,0.282,-4.72
105.384,3.241,-4.693,-6.644
105.404,5.404,-2.73,-4.842
105.424,5.393,-0.793,-1.13
105.444,3.032,-3.186,-7.249
105.464,5.063,2.906,-1.4
105.484,4.705,-6.59,-2.458
105.504,4.212,4.409,-5.745
105.524,0.657,-5.257,-1.769
105.544,2.305,6.545,-2.371
105.564,1.392,3.784,-3.196
105.584,1.977,6.106,1.926
105.604,3.132,4.419,-1.806
105.624,0.366,2.307,-1.488
105.644,1.808,2.828,0.459
105.664,1.479,3.241,3.422
105.684,-1.725,7.904,0.273
105.704,-0.25,2.446,-1.51
105.724,-2.908,5.544,-2.297
105.744,1.89,3.631,2.314
105.764,-0.131,1.214,0.997
105.784,-4.484,6.896,-1.013
105.804,-4.179,1.209,-1.76
105.824,-1.741,0.138,2.88
105.844,-1.619,3.268,-0.353
105.864,-5.222,4.202,5.746
105.884,-2.889,-0.947,3.137
105.904,-7.466,4.352,0.308
105.924,-3.576,-1.385,2.067
105.944,-4.853,-3.821,8.38
105.964,-9.924,-2.526,3.507
105.984,-3.311,-2.398,0.493
106.004,-8.087,1.135,7.573
106.024,-1.795,-0.297,4.23
106.044,-5.334,-4.473,5.485
106.064,-1.086,-5.78,3.544
106.084,-3.91,-3.353,3.756
106.104,-4.28,-3.752,1.602
106.124,-6.553,-4.63,4.823
106.144,-5.078,-7.393,6.683
106.164,-2.308,-0.579,2.104
106.184,0.235,-4.117,2.172
106.204,-1.29,-2.081,3.961
106.224,1.714,-4.718,5.099
106.244,-7.528,-5.796,4.399
106.264,2.029,-5.872,0.999
106.284,-7.476,-4.209,3.023
106.304,-5.61,-4.653,1.73
106.324,-0.497,-2.796,7.066
106.344,-1.065,-9.195,-0.271
106.364,-2.24,-6.585,0.79
106.384,4.938,-6.662,2.08
106.404,1.573,-3.497,3.053
106.424,4.781,0.404,-2.093
106.444,7.725,-0.296,-1.624
106.464,2.88,-5.631,-0.911
106.484,3.027,2.736,-1.148
106.504,6.781,-2.107,-0.15
106.524,7.572,0.513,1.492
106.544,6.346,-0.458,-3.295
106.564,3.89,1.054,-0.765
106.584,6.075,0.674,-1.489
106.604,4.677,2.585,-0.156
106.624,4.441,-1.608,0.573
106.644,3.467,-1.062,-2.711
106.664,7.762,5.487,-7.191
106.684,3.218,6.96,-3.165
106.704,8.144,1.991,-8.469
106.724,2.068,4.34,-6.202
106.744,6.82,6.622,-2.088
106.764,4.893,2.332,-5.731
106.784,3.726,7.522,-7.522
106.804,6.056,6.086,-4.199
106.824,5.634,2.746,-5.522
106.844,3.324,3.143,-7.224
106.864,2.406,6.718,-6.1
106.884,3.462,-1.087,-7.362
106.904,6.221,-0.602,-7.136
106.924,5.723,4.748,-5.592
106.944,0.382,-2.05,-6.307
106.964,-1.894,0.904,-3.086
106.984,0.842,0.822,1.083
107.004,1.35,-2.414,-3.235
107.024,0.552,-4.266,-5.631
107.044,3.286,1.29,-2.625
107.064,0.61,-5.667,-1.362
107.084,-0.923,-2.654,-0.589
107.104,-1.618,-2.87,-5.333
107.124,-6.676,1.633,-3.888
107.144,-4.63,-5.508,-3.604
107.164,-5.792,-3.183,1.005
107.184,-5.471,-3.447,-4.174
107.204,-0.453,-5.221,-5.675
107.224,-6.463,-4.877,-0.704
107.244,-0.963,-5.966,3.684
107.264,-3.659,-5.911,2.587
107.284,-10.423,-1.905,4.016
107.304,-6.762,-11.492,-0.44
107.324,-3.784,-8.234,2.084
107.344,-5.853,-5.506,-1.02
107.364,-6.606,-6.7,1.436
107.384,-4.318,-5.464,1.075
107.404,-4.461,-6.445,5.146
107.424,-4.798,-5.046,4.624
107.444,-8.148,-4.611,1.263
107.464,-6.896,-2.902,2.174
107.484,-4.182,-4.548,-0.993
107.504,-0.572,-3.527,6.462
107.524,0.941,-1.538,5.717
107.544,1.392,-0.63,4.155
107.564,2.189,0.764,6.077
107.584,2.066,0.271,2.173
107.604,3.325,0.673,0.896
107.624,-0.445,1.72,5.644
107.644,1.633,-0.482,6.742
107.664,1.017,3.587,2.095
107.684,4.185,1.907,3.378
107.704,5.182,5.488,4.376
107.724,1.822,3.944,5.088
107.744,4.254,0.367,4.572
107.764,5.078,-0.476,0.999
107.784,4.582,3.601,4.591
107.804,5.659,3.017,2.898
107.824,8.461,8.031,6.996
107.844,2.298,6.476,6.986
107.864,2.793,-0.028,0.02
107.884,2.147,4.512,6.677
107.904,4.453,1.45,4.614
107.924,5.571,4.67,6.243
107.944,3.767,5.589,-1.547
107.964,6.717,-2.43,1.534
107.984,2.994,2.013,3.579
108.004,4.04,-2.789,2.5
108.024,5.973,-3.685,0.505
108.044,5.075,1.938,1.793
108.064,1.805,-0.887,1.829
108.084,1.75,-1.604,0.105
108.104,2.515,2.03,0.684
108.124,2.075,-3.111,-2.444
108.144,2.271,-5.234,1.459
108.164,5.277,-4.842,-1.019
108.184,1.44,-3.286,-4.249
108.204,0.782,-7.207,1.021
108.224,-2.913,-5.596,-3.448
108.244,-6.508,-2.891,-1.719
108.264,0.425,-9.618,-2.601
108.284,-2.745,-9.651,-3.27
108.304,-0.411,-6.62,-3.611
108.324,-0.425,-4.146,-4.595
108.344,-1.866,-2.328,-2.276
108.364,-2.012,-7.693,-10.28
108.384,-1.915,-6.44,-0.219
108.404,2.472,-4.439,-4.172
108.424,-4.656,-4.013,-5.844
108.444,-4.825,-6.442,-6.498
108.464,-7.887,-2.623,-3.847
108.484,-3.058,-5.297,-1.654
108.504,-3.18,-3.663,-1.3
108.524,-4.249,-4.255,-7.791
108.544,-2.149,-0.707,0.552
108.564,-4.759,1.554,-2.589
108.584,-6.802,-1.206,-7.276
108.604,-0.84,-1.806,-5.094
108.624,-6.154,3.363,-2.341
108.644,-5.743,-3.068,-1.821
108.664,-5.69,4.371,-5.925
108.684,-1.931,3.762,-0.527
108.704,-0.917,1.379,3.54
108.724,2.505,-0.656,-1.623
108.744,0.573,0.712,-4.81
108.764,-6.399,5.026,-1.593
108.784,-2.171,2.502,-2.214
108.804,-0.434,4.991,-3.87
108.824,0.472,2.001,-4.908
108.844,-3.431,1.458,-1.578
108.864,-6.64,2.236,-4.39
108.884,-5.214,2.504,0.923
108.904,7.03,4.774,4.067
108.924,4.135,7.224,3.553
108.944,2.183,0.511,5.561
108.964,0.659,2.083,0.484
108.984,0.828,7.858,6.561
109.004,2.242,2.399,0.418
109.024,4.124,1.915,3.988
109.044,5.572,-1.945,0.17
109.064,5.201,-0.671,2.077
109.084,5.25,2.746,5.443
109.104,4.014,-2.59,3.175
109.124,4.825,3.877,2.3
109.144,8.108,0.476,0.486
109.164,1.339,-2.455,6.428
109.184,9.593,-1.112,1.213
109.204,1.901,-1.044,8.417
109.224,1.69,1.61,7.017
109.244,6.581,-4.491,4.854
109.264,4.725,-6.353,4.223
109.284,5.139,-6.636,6.584
109.304,5.891,-5.606,3.331
109.324,3.283,-11.233,0.869
109.344,4.444,-8.472,4.037
109.364,2.072,-4.235,4.079
109.384,9.15,-5.783,2.754
109.404,1.378,-7.466,5.677
109.424,3.399,-5.713,-1.429
109.444,-1.653,-1.878,1.86
109.464,5.519,-1.958,0.755
109.484,0.137,4.103,-2.076
109.504,-1.601,-4.872,1.92
109.524,-3.284,-4.315,3.944
109.544,1.209,-3.902,6.377
109.564,-3.919,-5.775,5.805
109.584,-6.441,-5.838,2.258
109.604,-0.834,-0.762,2.223
109.624,-3.12,-3.929,0.159
109.644,-4.239,-0.398,-3.555
109.664,-1.08,-0.821,-1.456
109.684,-6.098,-1.333,-7.02
109.704,-2.174,1.829,-6.091
109.724,-5.854,0.894,-0.402
109.744,-4.336,3.717,-1.026
109.764,-2.249,2.372,-4.722
109.784,-3.709,4.973,-1.015
109.804,-3.44,2.94,-4.304
109.824,-3.997,1.379,-8.368
109.844,-2.645,5.38,-2.93
109.864,-3.306,4.046,-3.715
109.884,-3.018,3.648,-1.917
109.904,-5.823,3.055,-2.225
109.924,-4.54,4.485,-10.765
109.944,-2.796,3.23,-3.336
109.964,-2.236,3.123,-7.409
109.984,0.66,2.644,-4.422
110.004,-0.842,6.227,-4.626
110.024,0.204,3.721,-4.719
110.044,1.092,1.265,-7.232
110.064,3.726,0.358,-2.889
110.084,0.081,2.139,-0.42
110.104,-1.095,-1.361,-5.365
110.124,-1.294,4.945,-4.275
110.144,0.29,-5.577,-2.296
110.164,1.322,-0.19,-6.375
110.184,6.314,-0.109,-2.126
110.204,-0.877,-3.756,-3.297
110.224,0.649,-4.736,-0.427
110.244,2.409,-7.522,-0.894
110.264,5.234,3.93,-2.836
110.284,1.262,-6.465,-1.842
110.304,2.688,-5.52,-2.846
110.324,5.4,-2.768,-2.323
110.344,5.176,-3.352,1.942
110.364,3.016,-9.244,2.094
110.384,5.731,-9.0,-2.89
110.404,5.562,-7.227,2.585
110.424,4.545,-7.238,-1.889
110.444,5.125,-5.721,-0.191
110.464,5.026,-5.177,4.376
110.484,-2.305,-6.18,3.706
110.504,2.392,0.285,-1.425
110.524,2.638,-5.261,3.993
110.544,5.884,-0.437,2.556
110.564,5.781,-6.296,5.703
110.584,8.615,-5.099,5.379
110.604,3.853,-3.067,5.782
110.624,0.557,-3.61,2.774
110.644,2.137,1.909,5.56
110.664,5.069,-0.067,2.811
110.684,-4.173,0.798,3.068
110.704,-0.625,-5.75,2.305
110.724,-1.233,0.56,3.692
110.744,4.434,-0.638,7.041
110.764,2.854,-0.81,6.263
110.784,2.006,-0.463,7.729
110.804,1.733,-0.254,5.568
110.824,-3.13,6.347,0.509
110.844,-0.741,1.588,5.659
110.864,0.289,5.376,9.343
110.884,-3.021,0.21,6.122
110.904,-2.192,-3.05,7.089
110.924,-1.367,4.842,6.872
110.944,-9.467,-0.651,3.068
110.964,-4.221,3.794,2.894
110.984,-3.439,0.594,4.85
111.004,-4.965,2.164,5.652
111.024,-2.23,7.753,0.51
111.044,-4.252,4.87,2.639
111.064,-3.627,1.146,5.171
111.084,-4.282,4.068,-0.416
111.104,-2.506,3.003,1.809
111.124,-2.157,2.203,-2.457
111.144,-4.34,-1.107,3.418
111.164,-5.707,-2.343,-2.828
111.184,-1.589,0.249,0.185
111.204,-3.94,-2.78,2.448
111.224,-8.043,-2.736,-1.738
111.244,-0.069,-3.765,-3.046
111.264,0.287,-0.35,4.862
111.284,-2.472,-4.045,-2.474
111.304,0.898,-5.245,1.791
111.324,-1.822,0.803,2.626
111.344,-1.497,-3.261,-2.059
111.364,0.885,-5.124,-5.199
111.384,-2.698,0.675,-4.977
111.404,-1.595,-3.469,-3.545
111.424,0.089,-4.176,-9.668
111.444,4.104,-4.19,-3.325
111.464,1.115,-6.655,-4.266
111.484,4.06,-4.653,-3.245
111.504,8.616,-6.266,-1.826
111.524,5.005,-5.17,-1.105
111.544,5.594,-5.283,-4.073
111.564,2.322,-6.704,-5.624
111.584,6.3,-5.996,-8.342
111.604,4.487,-4.402,-6.264
111.624,6.057,-1.429,-2.633
111.644,3.458,2.924,-4.936
111.664,9.089,-2.822,-5.222
111.684,4.849,-2.783,-4.3
111.704,5.001,-0.947,-4.106
111.724,1.843,-3.486,-1.509
111.744,5.438,-1.68,-2.49
111.764,3.833,-2.729,-4.574
111.784,6.363,-0.098,-2.516
111.804,5.536,2.094,-4.009
111.824,1.895,4.799,-8.481
111.844,6.229,2.077,-7.949
111.864,4.236,1.38,-6.83
111.884,3.534,4.941,-7.385
111.904,3.531,0.022,-2.398
111.924,3.418,3.513,-1.019
111.944,1.492,4.937,-0.845
111.964,3.872,4.504,-6.377
111.984,2.556,1.426,-0.76
112.004,2.067,3.856,0.363
112.024,0.749,-7.001,-0.338
112.044,-5.309,4.725,-4.71
112.064,-0.812,0.365,7.115
112.084,-2.908,-0.053,1.711
112.104,-5.643,3.472,4.277
112.124,-4.19,4.787,3.574
112.144,-3.604,-1.0,-0.747
112.164,-1.094,-0.936,4.08
112.184,-1.903,1.928,2.988
112.204,-5.822,0.589,5.191
112.224,-5.205,-0.206,7.432
112.244,-5.193,1.851,5.587
112.264,-4.819,-3.172,1.544
112.284,-3.176,-3.218,3.708
112.304,-3.892,-3.86,2.726
112.324,-4.84,-4.613,4.518
112.344,-5.882,-6.061,4.047
112.364,-2.566,-2.244,5.764
112.384,-4.343,-4.416,2.398
112.404,-4.388,-5.463,2.882
112.424,-4.255,-3.277,6.771
112.444,-0.171,-2.179,8.323
112.464,-1.568,-3.953,8.671
112.484,-3.132,-6.183,5.469
112.504,-2.027,-3.113,3.532
112.524,-2.94,-8.608,-1.199
112.544,-3.246,-4.074,3.733
112.564,-0.705,-6.392,4.914
112.584,1.408,-10.596,7.416
112.604,-0.739,-6.586,4.598
112.624,0.147,-2.902,0.43
112.644,2.055,-3.745,4.772
112.664,-2.974,-2.074,5.309
112.684,1.798,-6.587,-0.073
112.704,2.609,-2.839,0.348
112.724,-0.137,-1.497,4.702
112.744,6.026,-1.259,4.216
112.764,6.653,-4.514,2.316
112.784,2.885,-4.135,-2.134
112.804,4.097,2.513,-1.48
112.824,2.948,0.671,1.416
112.844,6.819,1.16,-1.361
112.864,7.076,2.759,2.987
112.884,8.386,-0.241,2.021
112.904,8.112,-0.665,0.659
112.924,5.57,2.51,-2.94
112.944,4.086,6.197,-4.11
112.964,9.674,4.328,-3.236
112.984,3.323,1.132,-6.673
113.004,7.909,1.975,-5.019
113.024,4.742,6.404,-2.713
113.044,2.691,4.178,-3.631
113.064,5.63,3.242,-1.547
113.084,7.059,9.904,0.157
113.104,1.987,4.62,-2.752
113.124,5.463,0.67,-2.137
113.144,4.887,4.848,-8.024
113.164,3.904,2.602,-5.113
113.184,3.669,7.792,-1.541
113.204,-0.272,1.611,-9.672
113.224,1.586,-0.207,-3.232
113.244,-2.24,3.936,-4.983
113.264,2.857,3.396,-3.084
113.284,-1.059,1.474,-6.885
113.304,5.115,4.664,1.701
113.324,1.102,2.709,-2.853
113.344,-0.027,-3.416,-2.412
113.364,-2.691,-1.457,-0.79
113.384,-0.925,-3.581,-1.559
113.404,1.161,-5.836,-4.266
113.424,-4.311,-3.624,0.309
113.444,-3.484,-2.844,-3.395
113.464,-6.004,-2.292,2.523
113.484,-2.299,-6.311,-0.679
113.504,-4.245,-7.116,0.817
113.524,-1.88,-5.854,-2.423
113.544,-6.904,-8.588,-0.842
113.564,-6.579,-5.105,3.532
113.584,-1.583,-5.787,3.374
113.604,-2.531,-8.001,0.226
113.624,-3.395,-3.659,3.284
113.644,-7.306,-6.893,4.635
113.664,-2.786,-4.177,1.07
113.684,-2.407,-5.211,1.049
113.704,-1.157,-1.998,0.298
113.724,-5.902,-1.766,4.342
113.744,-4.08,-4.615,5.052
113.764,-5.237,-5.727,-1.519
113.784,-5.598,-2.31,5.38
113.804,-0.631,-3.922,5.949
113.824,-0.149,-4.019,4.154
113.844,0.402,0.587,6.869
113.864,-1.105,1.335,2.845
113.884,4.468,0.939,1.801
113.904,0.539,0.603,4.99
113.924,5.413,-0.694,7.02
113.944,3.631,1.967,7.559
113.964,-1.388,1.839,6.013
113.984,1.543,4.681,6.085
114.004,1.746,8.729,3.805
114.024,2.217,2.5,7.357
114.044,5.213,6.088,4.639
114.064,4.694,2.374,4.892
114.084,3.0,2.33,-0.954
114.104,-0.054,6.162,3.624
114.124,6.6,5.987,3.598
114.144,1.351,-0.101,3.969
114.164,2.249,4.944,0.483
114.184,8.018,3.989,0.142
114.204,7.243,4.02,2.313
114.224,10.913,2.571,4.8
114.244,4.351,-0.426,3.133
114.264,6.506,1.737,-0.252
114.284,3.93,-3.094,-1.47
114.304,4.264,1.028,0.407
114.324,8.27,-0.102,2.917
114.344,3.183,-3.178,0.409
114.364,7.082,-2.69,5.663
114.384,-0.531,-5.096,-1.647
114.404,2.881,0.979,-3.167
114.424,5.043,0.687,1.847
114.444,1.138,-2.045,1.032
114.464,1.692,-0.64,-7.487
114.484,1.338,-4.777,-5.21
114.504,1.964,-2.464,-5.301
114.524,-0.386,-7.026,-5.593
114.544,2.989,-3.345,-4.162
114.564,-0.22,-6.299,-0.17
114.584,0.054,-6.091,-4.968
114.604,-3.129,-4.858,0.374
114.624,-3.208,-5.53,-2.859
114.644,2.201,-7.177,-1.553
114.664,-8.875,-5.564,-4.966
114.684,-3.999,-0.193,-0.853
114.704,-6.985,-3.127,-3.235
114.724,-2.105,-5.668,-5.787
114.744,-2.404,-4.81,-1.84
114.764,-5.991,-0.453,-4.403
114.784,-4.807,-8.556,-2.146
114.804,-3.776,-5.178,-7.069
114.824,-1.027,-2.405,-8.298
114.844,-7.595,-4.266,-5.523
114.864,-7.641,2.903,-1.598
114.884,-4.191,2.574,-8.167
114.904,-2.751,4.277,-3.551
114.924,-2.386,0.731,-2.783
114.944,-2.939,8.55,0.856
114.964,-1.64,1.919,-1.828
114.984,-6.361,2.936,-3.366
115.004,0.1,2.699,-1.077
115.024,-2.455,4.443,-0.957
115.044,-1.406,7.329,-1.187
115.064,-0.191,-0.72,-1.312
115.084,-0.802,1.046,-3.454
115.104,-0.806,6.155,-2.814
115.124,0.764,2.211,-0.828
115.144,-3.32,2.389,5.88
115.164,-1.912,6.763,0.128
115.184,1.077,3.575,1.091
115.204,0.817,0.98,-0.727
115.224,3.68,3.001,4.123
115.244,2.949,5.49,4.25
115.264,1.023,4.288,-2.807
115.284,7.876,5.572,-2.032
115.304,7.609,4.537,5.909
115.324,0.771,-1.643,7.868
115.344,7.447,1.937,2.084
115.364,5.191,2.75,5.533
115.384,7.418,-3.906,2.307
115.404,3.746,-0.246,-0.837
115.424,6.588,-3.685,3.286
115.444,4.609,-4.97,1.503
115.464,6.054,-4.077,10.125
115.484,5.368,-4.362,2.998
115.504,3.735,-4.535,5.037
115.524,5.193,-3.784,5.44
115.544,5.873,-6.975,4.561
115.564,7.888,-5.926,4.544
115.584,4.216,-1.586,3.405
115.604,-0.373,-9.591,1.276
115.624,0.851,-6.511,9.019
115.644,3.173,-3.062,3.275
115.664,4.856,-4.084,1.293
115.684,-0.372,-8.008,4.051
115.704,-2.518,-3.434,3.086
115.724,-1.421,-7.385,6.889
115.744,4.731,0.784,1.128
115.764,-3.902,-9.685,4.108
115.784,-2.056,-3.811,5.884
115.804,-0.308,2.619,-0.075
115.824,1.403,-2.477,1.652
115.844,-6.277,-2.619,-0.606
115.864,-6.511,-0.484,-0.027
115.884,-2.09,0.343,-2.624
115.904,-1.341,-1.68,-0.459
115.924,-2.836,0.542,0.206
115.944,-3.54,-0.786,-2.546
115.964,-1.204,-1.911,-0.984
115.984,-5.819,1.576,0.612
116.004,-2.906,-2.228,0.539
116.024,-5.155,-4.015,-0.813
116.044,-6.369,4.516,-3.516
116.064,-7.16,4.02,-7.005
116.084,-6.215,2.442,1.29
116.104,-0.436,4.78,-1.879
116.124,-6.856,1.5,-4.142
116.144,-3.931,3.578,-7.177
116.164,-1.342,6.331,-3.39
116.184,-4.268,2.914,0.43
116.204,-8.566,6.059,-6.31
116.224,-9.522,3.648,-2.001
116.244,-1.641,3.554,-2.626
116.264,-2.134,6.361,-6.1
116.284,0.904,2.062,-8.177
116.304,3.622,5.198,-5.437
116.324,-3.211,-2.381,-3.351
116.344,-1.362,4.321,-3.134
116.364,-3.058,4.916,-9.08
116.384,-4.616,5.461,-1.193
116.404,1.35,-1.156,-2.914
116.424,5.185,-3.683,-4.705
116.444,0.576,5.5,-2.571
116.464,4.697,-2.619,-2.825
116.484,0.175,-0.915,-2.37
116.504,-0.696,-2.858,-5.639
116.524,4.428,-0.686,-5.469
116.544,3.844,-0.117,-2.762
116.564,4.05,-1.109,-3.656
116.584,3.359,-2.844,-5.887
116.604,1.554,-5.819,-1.115
116.624,5.883,-6.047,-1.286
116.644,2.803,-6.934,-4.02
116.664,5.255,-4.071,1.681
116.684,5.94,-8.291,5.189
116.704,1.712,-3.232,0.587
116.724,6.672,-6.227,-4.006
116.744,6.225,-4.666,0.044
116.764,9.1,-4.174,0.44
116.784,8.15,-5.609,-0.731
116.804,8.4,-5.178,3.855
116.824,-1.596,-10.314,-1.771
116.844,0.462,-6.769,-2.368
116.864,8.156,-2.617,2.59
116.884,5.077,-2.924,3.523
116.904,1.93,-4.114,4.696
116.924,9.125,-2.98,2.78
116.944,-3.163,2.974,3.333
116.964,0.28,-1.936,5.135
116.984,0.343,3.001,4.51
117.004,0.171,1.91,5.491
117.024,0.967,4.593,6.895
117.044,1.607,-2.114,5.336
117.064,-0.083,1.785,9.878
117.084,0.983,4.927,1.15
117.104,-9.991,4.674,5.499
117.124,-2.254,-1.643,5.884
117.144,-1.043,-1.672,2.254
117.164,-2.662,2.061,-0.82
117.184,-5.185,6.905,7.064
117.204,-0.334,5.191,5.649
117.224,-2.16,3.985,1.396
117.244,-5.463,4.867,4.211
117.264,-5.625,1.368,6.063
117.284,-3.512,7.381,0.34
117.304,-7.766,3.587,3.118
117.324,-3.141,6.466,-0.875
117.344,-6.258,7.025,2.246
117.364,-6.768,0.827,2.921
117.384,-9.586,-0.953,4.111
117.404,-4.86,-0.017,2.605
117.424,-6.63,-0.506,1.26
117.444,-4.877,0.286,-1.07
117.464,-4.02,2.681,1.875
117.484,-6.539,-0.543,-3.991
117.504,-8.399,-3.361,0.202
117.524,-6.195,-2.831,-2.48
117.544,-6.306,-1.807,1.178
117.564,-1.636,-2.871,0.49
117.584,-0.846,-4.089,-4.185
117.604,0.079,-3.792,-5.074
117.624,3.58,-7.644,-1.72
117.644,0.073,-7.153,-5.071
117.664,1.325,-6.081,-3.299
117.684,1.794,-0.943,-2.962
117.704,0.866,-11.242,-1.617
117.724,5.998,2.141,-1.577
117.744,2.163,-1.642,-4.141
117.764,-1.032,-5.724,-7.147
117.784,5.199,-11.895,-4.492
117.804,3.143,1.338,-4.516
117.824,6.791,-7.731,-6.079
117.844,4.891,-5.177,-10.002
117.864,1.327,-3.897,-4.947
117.884,2.773,-4.007,-5.167
117.904,5.935,-2.693,-3.25
117.924,1.098,-2.476,-4.241
117.944,4.828,-4.452,-6.834
117.964,5.352,-5.041,-6.31
117.984,7.36,-4.09,-0.956
118.004,5.783,1.431,-5.22
118.024,1.788,-3.631,-4.329
118.044,5.378,-2.08,-5.012
118.064,5.645,5.211,-2.203
118.084,3.03,-3.655,-7.202
118.104,3.829,-1.914,-4.059
118.124,3.225,7.611,3.958
118.144,-0.114,2.901,-2.5
118.164,3.265,3.131,-1.055
118.184,3.659,-1.962,-3.62
118.204,2.047,0.366,-1.575
118.224,2.02,7.665,1.033
118.244,4.276,-1.144,-0.322
118.264,-1.435,5.576,4.524
118.284,-1.446,4.812,-0.236
118.304,0.366,4.748,-1.935
118.324,-1.443,7.029,3.047
118.344,-2.687,2.758,-1.278
118.364,-1.474,8.035,-2.118
118.384,-2.867,6.598,1.505
118.404,1.038,3.054,5.287
118.424,-2.564,2.782,-0.87
118.444,-1.911,4.243,1.958
118.464,-6.477,2.587,3.163
118.484,-6.821,-0.489,5.08
118.504,-1.703,3.127,2.637
118.524,-4.975,-1.634,3.509
118.544,-5.018,-2.017,8.073
118.564,-3.099,-3.931,5.68
118.584,-3.383,1.404,7.67
118.604,-4.137,-2.436,7.421
